rolling_mean_6,RH_1,rolling_std_6,Appliances_lag_10,rolling_std_3,Appliances_lag_30,Appliances
-0.503653255864905,1.0611012260835215,-0.4711956676007263,-0.3675894550625968,-0.2297961849409337,-0.4650197374245098,40
-0.5446050613997777,1.0932301102241837,-0.4399950414690134,-0.5627202589375827,-0.30252062918687783,-0.2698273663577942,40
-0.606032769702087,1.1608698663097752,-0.39433121233083684,-0.5627202589375827,-0.41514052325422024,-0.367423551891152,30
-0.6265086724695235,1.1963807382547043,-0.38845299447456394,-0.6602856608750757,-0.41514052325422024,-0.5626159229578676,40
-0.6674604780043962,1.2276641254442793,-0.4711956676007234,-0.5627202589375827,-0.3326970388539015,-0.5626159229578676,50
-0.15556290881848564,1.2276641254442793,1.2804537025978335,-0.4651548570000898,2.458260027926203,-0.6602121084912255,310
0.5406177852743527,1.2631749973892086,2.133987900770279,2.071545593374726,2.863949943181641,-0.5626159229578676,380
1.2367984793671913,1.299319992047443,2.4185395723776693,2.754503406937177,0.26057884114986635,-0.4650197374245098,380
1.9329791734600297,1.3062953418937677,2.2319597305433763,2.754503406937177,-0.4151405232541711,2.072481086442793,370
2.096786395599521,1.3544886681047468,1.9046326656002543,2.656938004999684,2.3457025790246844,2.755654385176298,120
2.096786395599521,1.3544886681047468,1.9046326656002543,0.21780295656236076,2.7537135225779763,2.755654385176298,50
1.5439370208787377,1.373935097979361,2.327910489276116,-0.4651548570000898,0.3225011370046273,2.65805819964294,40
0.8682322295533358,1.4737037382055858,2.1948980587852174,-0.5627202589375827,-0.41514052325426176,0.21815356130899488,50
0.1720515354604972,1.5092146101505166,1.6258223517558252,-0.4651548570000898,-0.4151405232542627,-0.4650197374245098,40
-0.48317735309746845,1.5092146101505166,-0.1162980208739593,-0.5627202589375827,-0.41514052325426176,-0.5626159229578676,50
-0.6265086724695235,1.5244335552697714,-0.5615778052844712,-0.4651548570000898,-0.41514052325426176,-0.4650197374245098,50
-0.6265086724695235,1.5092146101505166,-0.5615778052844712,-0.4651548570000898,-0.5277604173215807,-0.5626159229578676,50
-0.6265086724695235,1.5092146101505166,-0.5615778052844712,-0.4651548570000898,-0.41514052325426176,-0.4650197374245098,40
-0.6469845752369598,1.4906136772269896,-0.5560952092867483,-0.5627202589375827,-0.4151405232542627,-0.4650197374245098,40
-0.6674604780043962,1.4753947321077328,-0.5090532355304278,-0.5627202589375827,-0.41514052325426465,-0.4650197374245098,30
-0.7288881863067055,1.5092146101505166,-0.4473486763845668,-0.6602856608750757,-0.33269703885392826,-0.5626159229578676,20
-0.7903158946090147,1.5320430278294,-0.4399950414689959,-0.7578510628125685,-0.41514052325426853,-0.5626159229578676,20
-0.8107917973764512,1.5168240827101431,-0.4798774796126095,-0.7578510628125685,-0.30252062918690154,-0.6602121084912255,40
-0.7903158946090147,1.5320430278294,-0.4399950414689959,-0.5627202589375827,-0.22979618494095058,-0.7578082940245833,50
-0.7698399918415784,1.5506439607529254,-0.41070565380936147,-0.4651548570000898,-0.41514052325426165,-0.7578082940245833,50
-0.749364089074142,1.5853093357467964,-0.4128312836945778,-0.4651548570000898,-0.41514052325426165,-0.5626159229578676,40
-0.6879363807718327,1.5967235445862389,-0.4473486763845678,-0.5627202589375827,-0.41514052325426165,-0.4650197374245098,50
-0.6469845752369598,1.5853093357467964,-0.5560952092867483,-0.4651548570000898,-0.41514052325426265,-0.4650197374245098,40
-0.6469845752369598,1.5683993967253909,-0.5560952092867483,-0.5627202589375827,-0.41514052325426265,-0.5626159229578676,40
-0.6674604780043962,1.600528280866053,-0.561577805284469,-0.5627202589375827,-0.5277604173215807,-0.4650197374245098,40
-0.6469845752369598,1.5506439607529254,-0.5055241434441751,-0.5627202589375827,-0.3025206291868986,-0.5626159229578676,60
-0.6265086724695235,1.5506439607529254,-0.5090532355304292,-0.3675894550625968,-0.3326970388539248,-0.5626159229578676,50
-0.6265086724695235,1.5853093357467964,-0.5090532355304292,-0.4651548570000898,-0.41514052325425965,-0.5626159229578676,50
-0.6265086724695235,1.5497984638018654,-0.5090532355304292,-0.4651548570000898,-0.41514052325426154,-0.367423551891152,40
-0.6265086724695235,1.5320430278294,-0.5090532355304292,-0.5627202589375827,-0.4151405232542625,-0.4650197374245098,40
-0.6265086724695235,1.5320430278294,-0.5090532355304292,-0.5627202589375827,-0.5277604173215807,-0.4650197374245098,40
-0.6674604780043962,1.5168240827101431,-0.5615778052844689,-0.5627202589375827,-0.5277604173215807,-0.5626159229578676,40
-0.6674604780043962,1.5168240827101431,-0.5615778052844689,-0.5627202589375827,-0.4151405232542625,-0.5626159229578676,50
-0.6265086724695235,1.5168240827101431,-0.43999504146899965,-0.4651548570000898,-0.22979618494094872,-0.5626159229578676,70
-0.6265086724695235,1.5675538997743306,-0.43999504146899965,-0.2700240531251039,-0.22979618494094872,-0.5626159229578676,40
-0.6469845752369598,1.6174382198874566,-0.4107056538093641,-0.5627202589375827,-0.12170361462444144,-0.4650197374245098,30
-0.6879363807718327,1.636039152810984,-0.3504979133745955,-0.6602856608750757,-0.33269703885392826,-0.2698273663577942,20
-0.7084122835392691,1.6774685034133927,-0.3388670338382588,-0.7578510628125685,-0.4151405232542675,-0.5626159229578676,30
-0.7288881863067055,1.6774685034133927,-0.3504979133745949,-0.6602856608750757,-0.33269703885392826,-0.6602121084912255,40
-0.7698399918415784,1.6943784424347983,-0.4683929535592345,-0.5627202589375827,-0.3326970388539266,-0.7578082940245833,50
-0.7288881863067055,1.658867570489867,-0.3943312123308243,-0.4651548570000898,-0.33269703885392493,-0.6602121084912255,60
-0.6674604780043962,1.6855007244485665,-0.366146528092571,-0.3675894550625968,-0.41514052325425876,-0.5626159229578676,60
-0.5650809641672142,1.8203574881442037,-0.3943312123308275,-0.3675894550625968,-0.4151405232542569,-0.4650197374245098,70
-0.503653255864905,2.0587876283458835,-0.47119566760071285,-0.2700240531251039,-0.4151405232542569,-0.367423551891152,60
-0.2988942281905407,2.134882353942165,-0.06971375044302741,-0.3675894550625968,0.3225011370046281,-0.367423551891152,140
-0.17603881158592213,2.101062475899354,-0.05928463141178101,0.4129337604373466,0.26057884114985636,-0.2698273663577942,110
-0.11461110328361286,2.4730811343700676,-0.09389141024254044,0.12023755462486782,-0.03686168004975543,-0.367423551891152,90
-0.11461110328361286,2.151792292963542,-0.09389141024254044,-0.07489324925011805,-0.03686168004975716,0.4133459323757105,60
-0.13508700605104917,1.9725469393367652,-0.06971375044302879,-0.3675894550625968,-0.18990073511954286,0.12055737577563706,60
-0.13508700605104917,1.872778299110513,-0.06971375044302879,-0.3675894550625968,-0.5277604173215807,-0.07463499529107856,60
-0.319370130957977,1.7281983204775804,-0.24649757406411552,-0.3675894550625968,-0.4151405232542582,-0.367423551891152,50
-0.42174964479515914,1.6250476924470851,-0.41283128369458477,-0.4651548570000898,-0.4151405232542582,-0.367423551891152,60
-0.503653255864905,1.5430344881932971,-0.5615778052844783,-0.3675894550625968,-0.4151405232542592,-0.367423551891152,50
-0.5650809641672142,1.4753947321077328,-0.44734867638457093,-0.4651548570000898,-0.22979618494094928,-0.4650197374245098,30
-0.606032769702087,1.423819418092458,-0.44734867638456993,-0.6602856608750757,-0.3326970388539263,-0.367423551891152,40
-0.6674604780043962,1.4052184851689324,-0.43999504146899887,-0.5627202589375827,-0.4151405232542651,-0.4650197374245098,30
-0.23746651988823142,1.373089601028272,0.919039172774444,-0.6602856608750757,2.008063502758158,-0.6602121084912255,260
0.6634732018789713,1.3544886681047468,2.719093879837526,1.5837185836872616,4.056574820676452,-0.5626159229578676,500
1.4825093125764286,1.9133621527618618,3.162471455425026,3.925288230187092,1.942186687297329,-0.6602121084912255,450
1.5234611181113011,2.1670112380827966,3.104203609006631,3.4374612204996273,4.283363566221863,1.5845001587760041,50
1.5644129236461741,1.9505640186089417,3.0472264847405794,-0.4651548570000898,3.921794446092888,3.9268086115765914,60
1.6258406319484833,1.7527177320586125,2.955408458510241,-0.3675894550625968,-0.4151405232542687,3.4388276839098024,60
1.1958466738323184,1.6529490918323877,3.1549685272505457,-0.3675894550625968,-0.4151405232542687,-0.4650197374245098,50
0.2744310492976793,1.5337340217315487,2.1788917180802354,-0.4651548570000898,-0.41514052325426964,-0.367423551891152,50
-0.5446050613997777,1.4491843266245519,-0.5615778052845045,-0.4651548570000898,-0.5277604173215807,-0.367423551891152,50
-0.5241291586323413,1.5151330888079944,-0.5560952092867818,-0.4651548570000898,-0.41514052325426964,-0.4650197374245098,60
-0.5241291586323413,1.4491843266245519,-0.5560952092867818,-0.3675894550625968,-0.4151405232542687,-0.4650197374245098,60
-0.5241291586323413,1.388308546147527,-0.5560952092867818,-0.3675894550625968,-0.5277604173215807,-0.4650197374245098,60
-0.503653255864905,1.373089601028272,-0.5615778052845065,-0.3675894550625968,-0.5277604173215807,-0.367423551891152,60
-0.21699061712079493,1.3316602504258617,0.2938190607879655,-0.3675894550625968,0.9362982055539466,-0.367423551891152,190
0.13109972992562424,1.3806990735878986,0.6690577877137605,0.9007607701248113,1.1312342171253622,-0.367423551891152,220
0.35633466036742506,1.3062953418937677,0.6562414960982003,1.1934569759372902,-0.03686168004975411,-0.367423551891152,170
1.0320394516928268,1.2876944089702422,1.4871105026310416,0.7056299662498254,1.7218202047848092,0.9013268600424995,390
1.0934671599951362,1.2876944089702422,1.3911562174794054,2.85206880887467,2.502531012685164,1.194115416642573,90
1.0934671599951362,1.7104428845051152,1.3911562174794054,-0.07489324925011805,3.0318122114080297,0.7061344889757839,60
1.2982261876695007,1.5675538997743306,1.5219136676430631,-0.3675894550625968,1.9111819381141555,2.8532505707096556,290
1.1139430627625728,1.4660942656459572,1.5741302739834484,1.8764147894997405,1.7720028976897486,-0.07463499529107856,130
1.0525153544602637,1.2969948754319907,1.5994444118797748,0.3153683584998537,1.220570492454233,-0.367423551891152,140
0.7453768129487172,1.195535241303617,0.9033614504390882,0.4129337604373466,0.6587637922549553,1.8772887153760776,240
0.6634732018789713,1.1439599272883694,1.0319759549261953,1.3885877798122759,1.326197021852724,0.3157497468423527,50
0.6634732018789713,1.1021078282104155,1.0319759549261953,-0.4651548570000898,1.557989209342914,0.4133459323757105,60
0.19252743822793353,1.0611012260835215,0.6278332543354712,-0.3675894550625968,-0.4151405232542869,1.3893077877092885,60
0.049196118855878664,1.017135384627902,0.6690577877137599,-0.3675894550625968,-0.5277604173215807,-0.4650197374245098,60
0.5201418825069164,1.0019164395086473,1.6988445351875086,-0.3675894550625968,2.963456298766219,-0.367423551891152,370
0.4382382714371708,0.9664055675637162,1.6103033383282541,2.656938004999684,2.5004375468532487,-0.367423551891152,200
0.4791900769720434,0.9664055675637162,1.5693086609213813,0.9983261720623042,2.4068469374166965,-0.367423551891152,70
0.45871417420460714,0.9740150401233446,1.5914933096592405,-0.2700240531251039,1.0609386943444412,2.65805819964294,50
0.41776236866973415,0.9587960950040878,1.6365561192502869,-0.4651548570000898,-0.2297961849409574,0.9989230455758573,40
0.37681056313486155,0.9258217139123658,1.6789969649404555,-0.5627202589375827,-0.41514052325428696,-0.2698273663577942,40
-0.319370130957977,0.9258217139123658,0.47374223445570196,-0.5627202589375827,-0.4151405232542898,-0.4650197374245098,30
-0.6674604780043962,0.9165212474505886,-0.38845299447456355,-0.6602856608750757,-0.41514052325429135,-0.5626159229578676,30
-0.749364089074142,0.9165212474505886,-0.5090532355304446,-0.6602856608750757,-0.5277604173215807,-0.5626159229578676,30
-0.7903158946090147,0.897920314527063,-0.561577805284493,-0.6602856608750757,-0.5277604173215807,-0.6602121084912255,30
-0.7903158946090147,0.8827013694078063,-0.561577805284493,-0.6602856608750757,-0.41514052325429135,-0.6602121084912255,40
-0.7698399918415784,0.8395810249032488,-0.5055241434441898,-0.5627202589375827,-0.33269703885394086,-0.6602121084912255,50
-0.749364089074142,0.8074521407625866,-0.5090532355304443,-0.4651548570000898,-0.41514052325428696,-0.6602121084912255,40
-0.7288881863067055,0.7389668877259353,-0.5202064687214336,-0.5627202589375827,-0.41514052325428696,-0.5626159229578676,40
-0.7084122835392691,0.7051470096831531,-0.5412648833746655,-0.5627202589375827,-0.5277604173215807,-0.4650197374245098,40
-0.6469845752369598,0.6552626895700254,-0.5055241434441937,-0.5627202589375827,-0.3025206291869105,-0.5626159229578676,60
-0.606032769702087,0.6144674616809186,-0.4798774796126312,-0.3675894550625968,-0.30252062918690903,-0.5626159229578676,60
-0.2784183254231042,0.5783224670226857,0.5182182603028186,-0.3675894550625968,1.1615379936886436,-0.5626159229578676,210
0.41776236866973415,0.8235165828329304,1.7591011075443714,1.0958915739997972,2.595284887354716,-0.367423551891152,380
1.0934671599951362,0.6882370706617477,2.1168920876282606,2.754503406937177,1.3330256174898496,-0.367423551891152,370
1.4825093125764286,0.7381213907748735,1.816854246541197,2.656938004999684,1.108138037315906,1.0965192311092151,230
1.5234611181113011,0.9258217139123658,1.7412474479132671,1.291022377874783,2.30121904187858,2.755654385176298,80
1.5848888264136105,0.8750918968481798,1.6238041342143181,-0.17245865118761097,1.1081380373158995,2.65805819964294,90
1.2982261876695007,0.8903108419674347,1.8908158509095883,-0.07489324925011805,-0.3326970388539463,1.2917116021759307,70
0.6020454935766619,0.9511866224444595,1.5857966541478088,-0.2700240531251039,-0.0368616800497697,-0.17223118082443636,40
-0.07365929774873989,1.017135384627902,0.5877094117641876,-0.5627202589375827,-0.18990073511956213,-0.07463499529107856,40
-0.48317735309746845,1.0019164395086473,-0.21732616030263094,-0.5627202589375827,-0.41514052325431866,-0.2698273663577942,30
-0.5446050613997777,0.9833155065851198,-0.25799333850345857,-0.6602856608750757,-0.3326970388539574,-0.5626159229578676,50
-0.6265086724695235,0.9664055675637162,-0.4128312836945976,-0.4651548570000898,-0.30252062918692546,-0.5626159229578676,50
-0.6469845752369598,0.9511866224444595,-0.46839295355926036,-0.4651548570000898,-0.41514052325431056,-0.6602121084912255,60
-0.6265086724695235,0.9258217139123658,-0.4711956676007323,-0.3675894550625968,-0.41514052325431056,-0.4650197374245098,50
-0.5855568669346506,0.9072207809888402,-0.4602304756052798,-0.4651548570000898,-0.41514052325430895,-0.4650197374245098,60
-0.5241291586323413,0.8827013694078063,-0.5560952092867965,-0.3675894550625968,-0.41514052325430895,-0.367423551891152,60
-0.503653255864905,0.8827013694078063,-0.5615778052845221,-0.3675894550625968,-0.5277604173215807,-0.4650197374245098,60
-0.503653255864905,0.8218255889307833,-0.5615778052845221,-0.3675894550625968,-0.41514052325430895,-0.367423551891152,50
-0.5241291586323413,0.7710957718665956,-0.5560952092867965,-0.4651548570000898,-0.41514052325431056,-0.367423551891152,50
-0.5241291586323413,0.7343166544950611,-0.5560952092867965,-0.4651548570000898,-0.5277604173215807,-0.367423551891152,50
-0.5446050613997777,0.7127564822427814,-0.5615778052845204,-0.4651548570000898,-0.5277604173215807,-0.4650197374245098,50
-0.5650809641672142,0.6975375371235248,-0.5805065892493726,-0.4651548570000898,-0.5277604173215807,-0.4650197374245098,50
-0.5650809641672142,0.6628721621296538,-0.5805065892493726,-0.4651548570000898,-0.41514052325431056,-0.4650197374245098,60
-0.5446050613997777,0.6442712292061283,-0.5615778052845204,-0.3675894550625968,-0.41514052325430895,-0.4650197374245098,60
-0.5650809641672142,0.6214428115272451,-0.5202064687214495,-0.3675894550625968,-0.302520629186923,-0.4650197374245098,40
-0.606032769702087,0.6028418786037179,-0.4473486763845898,-0.5627202589375827,-0.22979618494096976,-0.367423551891152,30
-0.6469845752369598,0.5935414121419424,-0.41070565380938123,-0.6602856608750757,-0.4151405232543202,-0.367423551891152,30
-0.6879363807718327,0.6273612901847228,-0.39433121233084134,-0.6602856608750757,-0.5277604173215807,-0.5626159229578676,30
-0.7288881863067055,0.6366617566464999,-0.4473486763845875,-0.6602856608750757,-0.4151405232543203,-0.6602121084912255,40
-0.749364089074142,0.6214428115272451,-0.5090532355304548,-0.5627202589375827,-0.33269703885395746,-0.6602121084912255,50
-0.7288881863067055,0.6214428115272451,-0.4798774796126364,-0.4651548570000898,-0.41514052325431394,-0.6602121084912255,50
-0.6879363807718327,0.6028418786037179,-0.4798774796126374,-0.4651548570000898,-0.5277604173215807,-0.5626159229578676,50
-0.6674604780043962,0.6975375371235248,-0.509053235530457,-0.4651548570000898,-0.41514052325431394,-0.4650197374245098,40
-0.6265086724695235,0.6975375371235248,-0.5615778052845168,-0.5627202589375827,-0.41514052325431394,-0.4650197374245098,50
-0.6265086724695235,0.6975375371235248,-0.5615778052845168,-0.4651548570000898,-0.4151405232543155,-0.4650197374245098,40
-0.6469845752369598,0.6975375371235248,-0.5560952092867916,-0.5627202589375827,-0.4151405232543155,-0.5626159229578676,40
-0.6674604780043962,0.7203659548024098,-0.561577805284515,-0.5627202589375827,-0.5277604173215807,-0.4650197374245098,40
-0.6879363807718327,0.7203659548024098,-0.5805065892493659,-0.5627202589375827,-0.5277604173215807,-0.5626159229578676,40
-0.6674604780043962,0.7343166544950611,-0.561577805284515,-0.5627202589375827,-0.4151405232543155,-0.5626159229578676,50
-0.6674604780043962,0.7482673541877125,-0.561577805284515,-0.4651548570000898,-0.41514052325431394,-0.5626159229578676,50
-0.6469845752369598,0.7482673541877125,-0.5560952092867916,-0.4651548570000898,-0.5277604173215807,-0.5626159229578676,50
-0.6674604780043962,0.7482673541877125,-0.509053235530457,-0.4651548570000898,-0.3025206291869255,-0.4650197374245098,30
-0.7084122835392691,0.7634862993069673,-0.43056982378104575,-0.6602856608750757,-0.22979618494097168,-0.4650197374245098,20
-0.7288881863067055,0.7710957718665956,-0.4193246777322882,-0.7578510628125685,-0.41514052325432377,-0.4650197374245098,30
-0.7903158946090147,0.7896967047901211,-0.4128312836945949,-0.6602856608750757,-0.41514052325432543,-0.6602121084912255,20
-0.8107917973764512,0.7989971712518983,-0.447348676384586,-0.7578510628125685,-0.33269703885396035,-0.7578082940245833,40
-0.8107917973764512,0.815907110273302,-0.447348676384586,-0.5627202589375827,-0.229796184940971,-0.6602121084912255,50
-0.749364089074142,0.8243620797839921,-0.36614652809258447,-0.4651548570000898,-0.3326970388539543,-0.7578082940245833,60
-0.6879363807718327,0.8395810249032488,-0.3943312123308414,-0.3675894550625968,-0.41514052325430983,-0.5626159229578676,50
-0.6674604780043962,0.8471904974628771,-0.41283128369459693,-0.4651548570000898,-0.3326970388539543,-0.4650197374245098,40
-0.6265086724695235,0.8471904974628771,-0.5090532355304582,-0.5627202589375827,-0.41514052325431516,-0.367423551891152,40
-0.606032769702087,0.8750918968481798,-0.5202064687214484,-0.5627202589375827,-0.41514052325431516,-0.4650197374245098,50
-0.6265086724695235,0.8903108419674347,-0.5090532355304582,-0.4651548570000898,-0.41514052325431516,-0.5626159229578676,40
-0.6674604780043962,0.8750918968481798,-0.5615778052845152,-0.5627202589375827,-0.41514052325431516,-0.5626159229578676,40
-0.6674604780043962,0.8903108419674347,-0.5615778052845152,-0.5627202589375827,-0.41514052325431516,-0.4650197374245098,50
-0.6469845752369598,0.897920314527063,-0.5560952092867917,-0.4651548570000898,-0.41514052325431344,-0.5626159229578676,50
-0.6265086724695235,0.9165212474505886,-0.5615778052845168,-0.4651548570000898,-0.5277604173215807,-0.5626159229578676,50
-0.6469845752369598,0.9258217139123658,-0.5560952092867917,-0.4651548570000898,-0.41514052325431344,-0.4650197374245098,40
-0.6674604780043962,0.9342766834230541,-0.5090532355304571,-0.5627202589375827,-0.33269703885395735,-0.4650197374245098,30
-0.7084122835392691,0.9511866224444595,-0.4305698237810458,-0.6602856608750757,-0.3326970388539604,-0.4650197374245098,20
-0.7698399918415784,0.9511866224444595,-0.41070565380937923,-0.7578510628125685,-0.41514052325432577,-0.5626159229578676,20
-0.8312677001438877,0.9511866224444595,-0.43056982378104364,-0.7578510628125685,-0.5277604173215807,-0.6602121084912255,20
-0.8312677001438877,0.9740150401233446,-0.43056982378104364,-0.7578510628125685,-0.18990073511956546,-0.7578082940245833,50
-0.8107917973764512,0.9740150401233446,-0.3943312123308395,-0.4651548570000898,-0.18990073511956365,-0.7578082940245833,50
-0.7698399918415784,0.9587960950040878,-0.36436574192374716,-0.4651548570000898,-0.5277604173215807,-0.7578082940245833,50
-0.7288881863067055,0.9740150401233446,-0.39433121233084073,-0.4651548570000898,-0.41514052325431317,-0.4650197374245098,40
-0.6879363807718327,0.9740150401233446,-0.44734867638458825,-0.5627202589375827,-0.4151405232543149,-0.4650197374245098,40
-0.6265086724695235,0.9740150401233446,-0.5615778052845168,-0.5627202589375827,-0.4151405232543149,-0.4650197374245098,50
-0.6469845752369598,0.9740150401233446,-0.5560952092867916,-0.4651548570000898,-0.4151405232543149,-0.5626159229578676,40
-0.6469845752369598,0.99261597304687,-0.5560952092867916,-0.5627202589375827,-0.41514052325431317,-0.5626159229578676,50
-0.6469845752369598,1.0019164395086473,-0.5560952092867916,-0.4651548570000898,-0.41514052325431317,-0.4650197374245098,50
-0.6265086724695235,1.0019164395086473,-0.5615778052845168,-0.4651548570000898,-0.5277604173215807,-0.5626159229578676,50
-0.6265086724695235,1.0019164395086473,-0.5615778052845168,-0.4651548570000898,-0.41514052325431317,-0.4650197374245098,40
-0.6469845752369598,1.0019164395086473,-0.5560952092867916,-0.5627202589375827,-0.4151405232543149,-0.4650197374245098,40
-0.6265086724695235,1.0095259120682738,-0.5615778052845168,-0.5627202589375827,-0.4151405232543149,-0.4650197374245098,50
-0.6879363807718327,1.0247448571875302,-0.44734867638458825,-0.4651548570000898,-0.2297961849409709,-0.5626159229578676,20
-0.749364089074142,1.0247448571875302,-0.4128312836945956,-0.7578510628125685,-0.18990073511956532,-0.5626159229578676,20
-0.749364089074142,1.0437685385866016,-0.4128312836945956,-0.7578510628125685,-0.18990073511956532,-0.4650197374245098,50
-0.7698399918415784,1.1346594608265923,-0.41070565380937923,-0.4651548570000898,-0.2297961849409715,-0.7578082940245833,30
-0.749364089074142,1.2124451803250227,-0.38845299447456766,-0.6602856608750757,-0.3025206291869251,-0.7578082940245833,50
-0.749364089074142,1.2276641254442793,-0.38845299447456766,-0.4651548570000898,-0.3025206291869251,-0.4650197374245098,50
-0.38079783926028626,1.2048357077653942,0.5125324420823033,-0.4651548570000898,1.1615379936886419,-0.6602121084912255,200
-0.19651471435335843,1.2048357077653942,0.4682864567307547,0.9983261720623042,0.9449357944938986,-0.4650197374245098,110
-0.13508700605104917,1.111831043147709,0.43638511618465614,0.12023755462486782,0.6904099907698581,-0.4650197374245098,80
-0.09413520051617638,1.078011165104927,0.380534837165904,-0.17245865118761097,0.057429718081424795,0.9989230455758573,50
-0.09413520051617638,1.1008395827838118,0.380534837165904,-0.4651548570000898,-0.1899007351195577,0.12055737577563706,50
-0.09413520051617638,1.085620637664555,0.380534837165904,-0.4651548570000898,-0.5277604173215807,-0.17223118082443636,50
-0.42174964479515914,1.0433457901110559,-0.18668941249623228,-0.4651548570000898,-0.4151405232543047,-0.4650197374245098,40
-0.5650809641672142,1.0095259120682738,-0.39433121233084334,-0.5627202589375827,-0.41514052325430617,-0.4650197374245098,40
